h_abuse_sum,abuse,followers_count,friends_count,friends_to_followers,followers_to_friends,account_verified,favorites_tweets,retweeted,retweet_count,tweet_sensitive,account_lists,mention_count,hashtag_count,age_of_account,recent_account,ratio_follows_sent,ratio_follows_received,mentions_over_tweets,replies_over_users,tweets_per_day,mentions_per_day,badwords,mutual_followers,mutual_followees,mutual_followers_followees,mutual_followees_followers,tweet_invasive
,,861,693,0.804878,1.24242,f,1430,0,0,f,43,1,0,2611,0,0.265416,0.329759,1.5,0,0.00076599,0.00114899,0,0,0,0,0,1
-6,0,861,693,0.804878,1.24242,f,1430,0,0,f,43,2,0,2611,0,0.265416,0.329759,1.5,0,0.00076599,0.00114899,0,0,0,0,0,1
-3,0,294,408,1.38776,0.720588,f,2061,0,0,f,6,2,0,1466,0,0.278308,0.200546,2,2,0.000682128,0.00136426,0,8.02405304842351e-06,0.000107944732297064,8.18538254385319e-06,0.000261932241403302,1
-4,0,3013,3614,1.19947,0.833702,f,19753,0,9,t,79,3,2,2195,0,1.64647,1.37267,3,0,0.000455581,0.00136674,0,9.3126149936325e-07,6.85363379663898e-07,0,2.91176552708939e-05,1
-4,0,10415,7273,0.69832,1.43201,f,80088,0,0,f,458,8,0,1654,0,4.39722,6.29686,8,0,0.000604595,0.00483676,0,1.82199547160812e-07,3.57686686901514e-06,1.44928733469247e-07,9.05804584182797e-06,1
,,6108,3016,0.493779,2.0252,f,3230,0,0,t,177,8,1,337,0,8.94955,18.1246,8,0,0.00296736,0.0237389,0,6.07342016736986e-07,8.03724997454871e-06,1.15944932649908e-07,1.02031540731919e-05,1
,,83,557,6.71084,0.149013,f,5723,0,0,t,2,3,0,1000,0,0.557,0.083,3,0,0.001,0.003,0,0,1.46614237415367e-06,0,2.81594953818428e-05,1
,,1406,171,0.121622,8.22222,f,1118,0,0,t,9,1,0,1294,0,0.132148,1.08655,1,0,0.000772798,0.000772798,0,1.49494400355025e-06,0.000151345191674234,8.11052857595339e-06,1.06717481262545e-05,1
-3,0,1387,2026,1.46071,0.6846,f,50870,0,0,f,62,3,0,2106,0,0.962013,0.658594,3,0,0.000474834,0.0014245,0,6.76117084547765e-07,1.18662648979042e-05,5.79180320842731e-07,4.28593437423621e-05,1
-3,0,187,438,2.34225,0.426941,f,1032,0,0,f,11,2,0,468,0,0.935897,0.399573,2,0,0.00213675,0.0042735,0,2.86058498963038e-05,0.000103690762724113,9.87220431514051e-06,0.000246805107878513,1
,,4,121,30.25,0.0330578,f,77,0,0,f,0,1,0,381,0,0.317585,0.0104987,1,0,0.00787402,0.00787402,0,0,0.000138169257340242,0,0.00834772596430628,1
,,4,121,30.25,0.0330578,f,77,0,0,f,0,1,0,381,0,0.317585,0.0104987,1,0,0.00787402,0.00787402,1,0,0.000138169257340242,0,0.00834772596430628,1
-4,0,253,73,0.288538,3.46575,f,522,0,0,f,10,2,0,725,0,0.10069,0.348966,2,0,0.00137931,0.00275862,0,4.65093689993411e-06,5.91477985189391e-05,5.9761789507025e-06,5.37856105563225e-05,1
,,109,65,0.59633,1.67692,f,1977,0,0,f,3,2,0,74,0,0.878378,1.47297,2,0,0.0135135,0.027027,0,3.85241713077937e-06,8.93335715561908e-05,0,5.81240866214959e-05,1
-3,0,343,127,0.370262,2.70079,f,3917,0,2,t,19,1,0,1432,0,0.0886872,0.239525,1,2,0.000698324,0.000698324,0,0,0,0,0,1
,,4,0,0,4,f,1,0,0,f,1,1,0,74,0,0,0.0540541,1,0,0.027027,0.027027,0,0,0,0,0,1
,,4,0,0,4,f,1,0,0,f,1,1,0,74,0,0,0.0540541,1,0,0.027027,0.027027,0,0,0,0,0,1
,,565,294,0.520354,1.92177,f,294,0,0,t,10,1,1,598,0,0.491639,0.944816,1,3,0.00167224,0.00167224,0,8.17354784971956e-06,0.000277572168763879,2.36591194075756e-05,0.000169557022420959,1
-4,0,7432,3727,0.50148,1.9941,f,19257,0,2,t,494,1,1,2551,0,1.461,2.91337,1,2,0.000392003,0.000392003,0,1.47003865105352e-06,4.72025296580947e-06,8.32402231979562e-07,1.29616918979675e-05,1
,,2461,1656,0.672897,1.48611,f,17087,0,0,f,61,3,0,1977,0,0.837633,1.24482,3,0,0.000505817,0.00151745,0,3.45669217771679e-06,3.19645296831903e-05,1.2060863943806e-06,7.4174313254407e-05,1
-4,0,4497,3899,0.867022,1.15337,f,14131,0,0,t,385,3,0,2423,0,1.60916,1.85596,3,0,0.000412712,0.00123813,0,4.27227334368451e-05,4.97626322441952e-05,2.72461272632547e-05,2.91282610544664e-05,0
,,533,1217,2.2833,0.437962,f,845,0,0,f,31,1,0,1044,0,1.16571,0.510536,1.25,4,0.00383142,0.00478927,0,5.92925036031598e-05,4.6019869511179e-05,3.88543996131829e-05,4.74887106383346e-05,0
-3,0,533,1217,2.2833,0.437962,f,845,0,0,f,31,1,0,1044,0,1.16571,0.510536,1.25,4,0.00383142,0.00478927,0,5.92925036031598e-05,4.6019869511179e-05,3.88543996131829e-05,4.74887106383346e-05,0
-1,,533,1217,2.2833,0.437962,f,845,0,0,f,31,1,0,1044,0,1.16571,0.510536,1.25,4,0.00383142,0.00478927,0,5.92925036031598e-05,4.6019869511179e-05,3.88543996131829e-05,4.74887106383346e-05,0
,,133,276,2.07519,0.481884,f,11410,0,0,f,6,2,0,2071,0,0.133269,0.0642202,2,0,0.000482859,0.000965717,0,6.7425687260398e-05,0.000106209920656854,4.40671887868759e-05,5.92627711271779e-05,0
,,671,581,0.865872,1.15491,f,1722,0,3,t,13,2,0,567,0,1.02469,1.18342,2,2,0.00352734,0.00705467,0,6.97231158654192e-05,0.00015396232541897,4.96166070968486e-05,4.42364930742988e-05,0
-2,0,721,550,0.762829,1.31091,f,17010,0,0,,33,1,0,447,0,1.23043,1.61298,1,1,0.00447427,0.00447427,1,0.000152391074571986,0.000229671210906175,0.000161492299585749,0.000184562628097999,0
-3,0,533,1217,2.2833,0.437962,f,845,0,0,f,31,2,0,1044,0,1.16571,0.510536,1.25,4,0.00383142,0.00478927,1,5.92925036031598e-05,4.6019869511179e-05,3.88543996131829e-05,4.74887106383346e-05,0
,,671,581,0.865872,1.15491,f,1722,0,2,f,13,2,0,567,0,1.02469,1.18342,2,2,0.00352734,0.00705467,0,6.97231158654192e-05,0.00015396232541897,4.96166070968486e-05,4.42364930742988e-05,0
-4,0,2058,948,0.460641,2.17089,f,1,0,0,t,105,3,0,2315,0,0.409503,0.888985,3,0,0.000431965,0.0012959,1,0,4.59887465537183e-07,2.07641497817792e-07,0,1
-5,0,890,1192,1.33933,0.746644,f,19679,0,0,f,56,2,0,1777,0,0.670793,0.500844,2,0,0.000562746,0.00112549,0,2.76588447453727e-05,4.19168262859412e-05,2.44349846146865e-05,1.4399187362226e-05,0
-3,0,2747,674,0.245359,4.07567,f,20289,0,0,f,165,2,0,1447,0,0.465791,1.89841,2.75,4,0.00276434,0.00760193,0,1.99713568697526e-05,6.07563169520664e-05,2.59788893886601e-05,1.79641256410947e-06,1
,,107,500,4.6729,0.214,f,11796,0,0,f,2,7,0,1808,0,0.276549,0.0591814,7,0,0.000553097,0.00387168,0,7.04721634954193e-05,9.22124061546658e-05,8.08546334758396e-05,0.00010612170643704,0
-6,0,373,1333,3.57373,0.27982,f,6804,0,0,f,7,3,0,349,0,3.81948,1.06877,3,0,0.00286533,0.00859599,0,2.64018147773736e-05,3.53816646872962e-05,2.08254210434303e-05,2.68538323981075e-05,1
-5,0,15459,13426,0.868491,1.15142,f,1567,0,0,t,310,4,0,2351,0,5.71076,6.5755,4,0,0.000425351,0.0017014,0,6.86260431373013e-07,4.04157487239738e-07,3.24788183296485e-07,2.97722501355111e-07,1
,,415,934,2.2506,0.444325,f,6641,0,0,f,31,2,0,2246,0,0.41585,0.184773,2,0,0.000445236,0.000890472,0,4.9657716454439e-05,6.90553190996675e-05,5.40910557641481e-05,5.1293242534968e-05,0
-7,0,703,992,1.4111,0.708669,f,36794,0,0,f,32,3,0,811,0,1.22318,0.866831,3,2,0.00246609,0.00739827,0,7.64343381264033e-06,5.26044461277867e-06,6.02904492392099e-06,4.52178369294074e-06,1
-6,0,50,99,1.98,0.50505,f,45,0,0,f,3,3,0,364,0,0.271978,0.137363,3,0,0.00549451,0.0164835,0,2.62363898727535e-05,2.01200766172518e-05,2.06949359491732e-05,2.7593247932231e-05,1
-6,0,50,99,1.98,0.50505,f,45,0,0,f,3,3,0,364,0,0.271978,0.137363,3,0,0.00549451,0.0164835,0,2.62363898727535e-05,2.01200766172518e-05,2.06949359491732e-05,2.7593247932231e-05,1
-4,0,703,992,1.4111,0.708669,f,36794,0,0,f,32,3,0,811,0,1.22318,0.866831,3,2,0.00246609,0.00739827,0,7.64343381264033e-06,5.26044461277867e-06,6.02904492392099e-06,4.52178369294074e-06,1
-4,0,37,57,1.54054,0.649123,f,0,0,0,t,3,1,2,173,0,0.32948,0.213873,1,0,0.00578035,0.00578035,0,0,0,0,0,1
-4,0,1369,400,0.292184,3.4225,f,31245,0,0,f,73,2,0,2238,0,0.178731,0.611707,2,0,0.000446828,0.000893655,0,6.17373559392171e-05,0.000130075595095848,5.55416482076236e-05,7.10722512609402e-06,0
-4,0,390,404,1.0359,0.965347,f,1895,0,0,f,31,3,0,122,0,3.31148,3.19672,3,0,0.00819672,0.0245902,0,1.55201179528964e-05,1.21714862172238e-05,1.07118154384805e-05,1.14769451126577e-05,1
-4,0,661,898,1.35855,0.73608,f,1321,0,0,f,6,2,0,2694,0,0.333333,0.24536,2,0,0.000371195,0.000742391,0,1.22777534780574e-05,9.65763677628084e-06,1.02898219134469e-05,9.6845382714794e-06,1
-4,0,10,119,11.9,0.0840336,f,25,0,0,f,0,2,0,249,0,0.477912,0.0401606,2,0,0.00401606,0.00803213,0,0,8.44131177985059e-05,0,0.000181488203266788,1
-5,0,228,239,1.04825,0.953975,f,2874,0,0,f,7,5,0,176,0,1.35795,1.29545,2.25,0,0.0227273,0.0511364,0,7.2202166064982e-05,0.000435303808573476,4.58634448688633e-05,6.22432466077431e-05,0
,,1440,672,0.466667,2.14286,f,4239,0,0,f,28,1,0,588,0,1.14286,2.44898,1,1,0.00170068,0.00170068,0,3.94021739130435e-05,0.000185243131610238,2.8604118993135e-05,2.07133275467529e-05,0
-4,0,7266,1070,0.147261,6.79065,f,2179,0,0,f,298,2,0,1864,0,0.574034,3.89807,2,0,0.000536481,0.00107296,0,1.14244679462071e-05,0.000128341612464274,1.37437208375423e-05,3.08048915324225e-06,1
,,1235,895,0.724696,1.37989,f,7684,0,0,f,24,2,0,1674,0,0.534648,0.737754,2,1,0.000597372,0.00119474,0,0,0,0,0,1
,,133,266,2,0.5,f,0,0,0,f,0,1,0,301,0,0.883721,0.44186,1,0,0.00664452,0.00664452,0,0,9.42677657031244e-06,0,3.25652281519884e-06,1
-4,0,2714,2891,1.06522,0.938776,f,202238,0,0,f,104,2,0,1844,0,1.56779,1.4718,2,0,0.000542299,0.0010846,0,2.27561533167781e-05,5.28142610207041e-05,2.30155047783857e-05,3.46900361877118e-05,0
-4,0,183,364,1.98907,0.502747,f,61,0,1,t,42,2,0,1218,0,0.298851,0.150246,2,0,0.00164204,0.00328407,0,0,2.74796993720889e-06,0,2.53285107848799e-06,1
-5,0,9260,2159,0.233153,4.28902,f,21650,0,0,t,1168,3,0,2749,0,0.785376,3.3685,3,0,0.000363769,0.00109131,0,3.10270533841828e-07,3.78450165310747e-05,2.71612063226073e-07,4.88901713806932e-06,1
,,45,31,0.688889,1.45161,f,289,0,1,t,0,0,0,1245,0,0.0248996,0.0361446,0,0,0.000803213,0,0,4.89644028791069e-06,2.48269561158724e-05,0,2.31463621634133e-05,1
-5,0,183,364,1.98907,0.502747,f,61,0,1,t,42,2,3,1218,0,0.298851,0.150246,2,0,0.00164204,0.00328407,0,0,2.74796993720889e-06,0,2.53285107848799e-06,1
,,133,266,2,0.5,f,0,0,0,f,0,1,0,301,0,0.883721,0.44186,1,0,0.00664452,0.00664452,0,0,9.42677657031244e-06,0,3.25652281519884e-06,1
,,243,685,2.81893,0.354745,f,311,0,1,f,5,1,0,232,0,2.95259,1.04741,1,1,0.00431034,0.00431034,0,1.96462110317404e-06,4.74797172582837e-06,3.09570687370754e-06,9.28712062112263e-06,1
-4,0,441,1,0.00226757,441,f,6,0,0,f,32,0,1,41,0,0.0243902,10.7561,0,0,0.0243902,0,0,1.99541453739307e-06,0,9.43268677505872e-07,0,1
-3,0,69,394,5.71014,0.175127,f,16,0,1,t,0,1,3,1143,0,0.344707,0.0603675,1,0,0.000874891,0.000874891,0,2.7848504137492e-05,0.000130113261699456,6.26880641925777e-05,0.000351053159478435,1
-6,0,1049,682,0.650143,1.53812,f,21977,0,0,f,60,4,0,1603,0,0.425452,0.654398,4,0,0.00062383,0.00249532,0,5.2132451877837e-07,1.83701287011217e-06,8.21465214644753e-07,8.21465214644753e-07,1
-5,0,792,445,0.561869,1.77978,f,726,0,2,f,40,3,0,2260,0,0.196903,0.350442,3,0,0.000442478,0.00132743,0,1.09747799556619e-06,9.79501003009027e-07,1.15288393917384e-06,5.76441969586922e-07,0
-4,0,2064,1538,0.745155,1.342,f,8147,0,0,f,199,2,0,1893,0,0.812467,1.09033,2,0,0.000528262,0.00105652,0,1.38021169987693e-05,3.7329805156776e-05,7.53656417944258e-06,2.7992952666501e-05,1
-3,0,499,430,0.861723,1.16047,f,18109,0,0,f,22,2,0,1884,0,0.228238,0.264862,2,0,0.000530786,0.00106157,0,3.40113842905497e-07,2.22719353816915e-05,0,0,1
-4,0,4159,4224,1.01563,0.984612,f,16766,0,0,f,68,2,0,1275,0,3.31294,3.26196,2,0,0.000784314,0.00156863,0,1.9186242389777e-07,1.98553892291661e-07,2.13275640850646e-07,1.27965384510387e-06,1
-6,0,30985,30815,0.994513,1.00552,f,6565,0,4,t,301,1,1,434,0,71.0023,71.394,1,4,0.00230415,0.00230415,0,5.76519686206803e-07,3.14767585687291e-07,3.12616293261093e-07,3.59508737250257e-06,1
,,1180,10,0.00847458,118,f,93,0,1,t,55,1,0,444,0,0.0225225,2.65766,1,0,0.00225225,0.00225225,0,1.69749510863969e-05,9.30059523809524e-05,6.43887362637363e-06,1.60971840659341e-06,1
-4,0,8733,1194,0.136723,7.31407,f,2549,0,1,f,353,2,0,2099,0,0.568842,4.16055,2,1,0.00142925,0.0028585,0,1.05721418214586e-05,0.000163911480433758,2.01285426235017e-05,1.30022884027589e-05,0
-4,0,8733,1194,0.136723,7.31407,f,2549,0,1,f,353,2,0,2099,0,0.568842,4.16055,2,1,0.00142925,0.0028585,1,1.05721418214586e-05,0.000163911480433758,2.01285426235017e-05,1.30022884027589e-05,0
,,59,122,2.0678,0.483607,f,163,0,1,t,1,0,0,2282,0,0.0534619,0.0258545,0,1,0.000438212,0,0,1.46893208637321e-05,6.90477228787813e-05,2.31463621634133e-05,9.25854486536533e-05,0
-4,0,8733,1194,0.136723,7.31407,f,2549,0,0,f,353,2,0,2099,0,0.568842,4.16055,2,1,0.00142925,0.0028585,2,1.05721418214586e-05,0.000163911480433758,2.01285426235017e-05,1.30022884027589e-05,0
-4,0,300,739,2.46333,0.405954,f,1023,0,0,f,11,2,0,2119,0,0.348749,0.141576,2,0,0.000471921,0.000943841,0,0,6.77227808599168e-06,0,3.15274414850686e-06,1
,,80,165,2.0625,0.484848,f,185,0,0,f,5,2,1,707,0,0.23338,0.113154,1.33333,0,0.00424328,0.00565771,0,1.61684392066686e-05,0.000106131859686362,3.62704323435535e-05,8.46310088016249e-05,1
-5,0,341,532,1.56012,0.640977,f,289,0,3,t,12,2,0,439,0,1.21185,0.776765,2,0,0.00455581,0.00911162,0,1.68310241678206e-05,8.58834761623255e-05,2.18817817433859e-05,4.37635634867718e-05,0
-5,0,15551,16813,1.08115,0.924939,f,1126,0,0,f,139,3,1,2452,0,6.85685,6.34217,3,0,0.00040783,0.00122349,0,2.56121047588016e-07,3.60697511298156e-06,7.56458526521203e-07,2.56032116668715e-06,1
-4,0,280,436,1.55714,0.642202,f,6990,0,0,f,30,2,0,515,0,0.846602,0.543689,2,0,0.00582524,0.0116505,0,2.41210296785149e-06,5.47498540003893e-05,6.57617845117845e-06,4.60332491582492e-05,1
-4,0,280,436,1.55714,0.642202,f,6990,0,0,f,30,2,0,515,0,0.846602,0.543689,2,0,0.00582524,0.0116505,0,2.41210296785149e-06,5.47498540003893e-05,6.57617845117845e-06,4.60332491582492e-05,1
,,3046,122,0.0400525,24.9672,f,202,0,0,f,144,1,0,1648,0,0.0740291,1.8483,1,0,0.000606796,0.000606796,0,2.92747828887631e-05,0.000264594474153298,3.95319418089817e-05,7.18762578345121e-06,1
-3,0,825,397,0.481212,2.07809,f,19,0,0,f,79,3,0,626,0,0.634185,1.31789,3,3,0.00479233,0.014377,4,1.70530070285315e-05,0.000158114722543035,3.26260016182497e-05,3.58886017800747e-05,1
-5,0,825,397,0.481212,2.07809,f,19,0,0,f,79,3,0,626,0,0.634185,1.31789,3,3,0.00479233,0.014377,1,1.70530070285315e-05,0.000158114722543035,3.26260016182497e-05,3.58886017800747e-05,1
-10,0,25830,896,0.0346883,28.8281,f,1310,0,1,f,1097,3,0,2713,0,0.330262,9.52083,3,3,0.000368596,0.00110579,1,4.52519533976296e-06,0.000115751828080595,9.09798923817615e-06,1.59303313508921e-06,1
-4,0,19,230,12.1053,0.0826087,f,109,0,0,f,0,2,0,25,1,9.2,0.76,2,0,0.04,0.08,0,0,0.000157828282828283,0,0.000578703703703704,1
-7,0,825,397,0.481212,2.07809,f,19,0,1,f,79,3,0,626,0,0.634185,1.31789,3,3,0.00479233,0.014377,1,1.70530070285315e-05,0.000158114722543035,3.26260016182497e-05,3.58886017800747e-05,1
-3,0,445,517,1.1618,0.860735,f,3228,0,0,,15,1,0,514,0,1.00584,0.865759,1,0,0.00194553,0.00194553,0,7.11066434060277e-05,0.000155678368490698,8.14346859312608e-05,9.79976729003309e-05,0
,,39,177,4.53846,0.220339,f,1731,0,0,f,4,2,0,435,0,0.406897,0.0896552,2,6,0.0137931,0.0275862,0,3.47342827370615e-05,0.000278706800445931,4.20875420875421e-05,0.000599747474747475,1
,,96,428,4.45833,0.224299,f,380,0,0,f,4,2,0,196,0,2.18367,0.489796,2,0,0.0153061,0.0306122,0,0,0,0,0,1
,,265,115,0.433962,2.30435,f,4396,0,0,f,8,1,0,1223,0,0.0940311,0.21668,1,0,0.000817661,0.000817661,0,1.79784072137999e-06,9.86426767676768e-06,3.92119957337349e-06,9.80299893343372e-06,1
,,7947,1508,0.189757,5.26989,f,3890,0,0,f,356,1,0,1352,0,1.11538,5.87796,1,0,0.00147929,0.00147929,0,1.12434476392304e-05,0.000137438983132763,2.0897876331916e-05,1.99731915384684e-05,0
-4,0,280,436,1.55714,0.642202,f,6990,0,0,f,30,2,0,515,0,0.846602,0.543689,2,0,0.00582524,0.0116505,0,2.41210296785149e-06,5.47498540003893e-05,6.57617845117845e-06,4.60332491582492e-05,1
-6,0,5,29,5.8,0.172414,f,16,0,0,f,0,2,0,64,0,0.453125,0.078125,2,3,0.03125,0.0625,1,0,0.000242248062015504,0,0.000394570707070707,1
-3,0,340,301,0.885294,1.12957,f,550,0,0,f,28,2,0,2146,0,0.140261,0.158434,2,0,0.000465983,0.000931966,0,0,5.35011128231467e-06,0,2.30968218773097e-06,1
-7,0,104404,3842,0.0367994,27.1744,f,3680,0,0,f,4312,2,0,2594,0,1.48111,40.2483,2,2,0.000385505,0.00077101,0,7.66376182609622e-07,1.80828384345972e-05,9.51033202471165e-07,2.59372691583045e-07,1
-4,0,5,29,5.8,0.172414,f,16,0,0,f,0,2,0,64,0,0.453125,0.078125,2,3,0.03125,0.0625,1,0,0.000242248062015504,0,0.000394570707070707,1
-7,0,1738,1590,0.914845,1.09308,f,1861,0,0,f,27,9,0,2501,0,0.635746,0.694922,9,0,0.00039984,0.00359856,0,0,0,0,0,1
-6,0,835,1350,1.61677,0.618519,f,2318,0,0,f,21,10,0,1767,0,0.764007,0.472552,1.42362,0,1.83022,2.60555,0,0,0,0,0,1
-7,0,4226,1347,0.318741,3.13734,f,4867,0,0,f,142,9,0,2514,0,0.5358,1.68099,9,0,0.000397772,0.00357995,0,0,0,0,0,1
-6,0,95,148,1.55789,0.641892,f,47,0,1,f,6,5,0,1124,0,0.131673,0.0845196,5,0,0.00088968,0.0044484,1,0,0,0,0,1
-7,0,145,705,4.86207,0.205674,f,55,0,1,f,0,6,0,215,0,3.27907,0.674419,6,1,0.00465116,0.027907,1,0,0,0,0,1
,,72,94,1.30556,0.765957,f,583,0,1,t,0,9,0,798,0,0.117794,0.0902256,9,2,0.00250627,0.0225564,0,0,0,0,0,1
-5,0,769,534,0.694408,1.44007,f,1483,0,2,t,44,7,0,1566,0,0.340996,0.49106,7,0,0.00063857,0.00446999,0,0,0,0,0,1
-6,0,2803,2967,1.05851,0.944725,f,2479,0,0,f,75,6,0,2613,0,1.13548,1.07271,4.5,10,0.000765404,0.00344432,1,0,0,0,0,1
-7,0,154,440,2.85714,0.35,f,313,0,0,f,3,5,0,2162,0,0.203515,0.0712303,5,1,0.000462535,0.00231267,1,0,0,0,0,1
-9,0,2803,2967,1.05851,0.944725,f,2479,0,6,t,75,3,1,2613,0,1.13548,1.07271,4.5,10,0.000765404,0.00344432,1,0,0,0,0,1
,,72,94,1.30556,0.765957,f,583,0,8,t,0,9,0,798,0,0.117794,0.0902256,9,2,0.00250627,0.0225564,0,0,0,0,0,1
-5,0,157,234,1.49045,0.67094,f,646,0,0,f,5,5,0,1418,0,0.165021,0.110719,5,0,0.000705219,0.00352609,0,0,0,0,0,1
,,67,131,1.95522,0.51145,f,753,0,0,t,3,1,1,1632,0,0.0802696,0.0410539,5.5,0,0.00122549,0.0067402,0,0,0,0,0,1
,,67,131,1.95522,0.51145,f,753,0,0,f,3,10,0,1632,0,0.0802696,0.0410539,5.5,0,0.00122549,0.0067402,1,0,0,0,0,1
-3,0,133,57,0.428571,2.33333,f,2492,0,1,f,9,2,0,521,0,0.109405,0.255278,2,0,0.00191939,0.00383877,0,0,7.7154540544711e-06,3.0030210391654e-06,3.0030210391654e-06,1
-4,0,540,1333,2.46852,0.405101,f,5199,0,0,f,57,2,1,2146,0,0.621156,0.251631,2,0,0.000465983,0.000931966,0,7.92296595279687e-06,0.000110032789771352,1.72804689228047e-05,0.00011232304799823,1
-4,0,1583,569,0.359444,2.78207,f,1270,0,0,t,86,2,0,2433,0,0.233868,0.650637,2,0,0.000411015,0.00082203,0,0,0,0,0,1
0,,177,70,0.39548,2.52857,f,1,0,0,t,2,3,0,85,0,0.823529,2.08235,3,0,0.0235294,0.0705882,0,1.47810296042907e-06,0,0,4.10116199589884e-06,1
-4,0,31,85,2.74194,0.364706,f,707,0,0,f,0,2,0,46,0,1.84783,0.673913,2,0,0.0217391,0.0434783,0,1.38312816010206e-06,1.12220850634048e-05,3.28331746396559e-06,3.28331746396559e-05,1
-2,0,177,70,0.39548,2.52857,f,1,0,0,t,2,3,0,85,0,0.823529,2.08235,3,0,0.0235294,0.0705882,0,1.47810296042907e-06,0,0,4.10116199589884e-06,1
-5,0,2143,400,0.186654,5.3575,f,7256,0,0,f,52,1,0,719,0,0.556328,2.98053,0.5,5,0.00278164,0.00139082,0,2.06709389049206e-06,2.99156379011188e-05,9.31697272922082e-07,7.14301242573596e-06,1
-4,0,2143,400,0.186654,5.3575,f,7256,0,0,f,52,0,0,719,0,0.556328,2.98053,0.5,5,0.00278164,0.00139082,0,2.06709389049206e-06,2.99156379011188e-05,9.31697272922082e-07,7.14301242573596e-06,1
,,85,211,2.48235,0.402844,f,5487,0,0,f,5,1,0,2135,0,0.098829,0.0398126,1,0,0.000468384,0.000468384,0,1.92993474095962e-06,7.98700046820348e-05,0,0.000137440375131377,1
-1,,924,150,0.162338,6.16,f,104,0,1,f,27,3,3,773,0,0.194049,1.19534,3,0,0.00129366,0.00388098,0,1.74369792483361e-06,5.14986095375425e-06,1.51435991792169e-06,3.02871983584338e-06,1
-3,0,4,12,3,0.333333,f,1,0,0,f,0,2,0,2,1,6,2,2,0,0.5,1,0,0,0,0,0.000150375939849624,1
-3,0,15,13,0.866667,1.15385,f,61,0,0,f,0,4,0,4,1,3.25,3.75,4,0,1.25,5,0,1.45625907431436e-06,1.28526444315918e-05,0,3.88903292714545e-05,1
-2,0,15,13,0.866667,1.15385,f,61,0,0,f,0,4,0,4,1,3.25,3.75,4,0,1.25,5,0,1.45625907431436e-06,1.28526444315918e-05,0,3.88903292714545e-05,1
-5,0,1057,1486,1.40587,0.711305,f,2196,0,1,f,8,0,0,2162,0,0.687327,0.488899,0,0,0.000462535,0,0,0,0,0,0,1
-5,0,15,13,0.866667,1.15385,f,61,0,0,f,0,4,0,4,1,3.25,3.75,4,0,1.25,5,0,1.45625907431436e-06,1.28526444315918e-05,0,3.88903292714545e-05,1
-1,,15,13,0.866667,1.15385,f,61,0,0,f,0,4,0,4,1,3.25,3.75,4,0,1.25,5,1,1.45625907431436e-06,1.28526444315918e-05,0,3.88903292714545e-05,1
-3,0,15,13,0.866667,1.15385,f,61,0,0,f,0,4,0,4,1,3.25,3.75,4,0,1.25,5,0,1.45625907431436e-06,1.28526444315918e-05,0,3.88903292714545e-05,1
-5,0,760,1309,1.72237,0.580596,f,975,0,0,f,10,3,0,2151,0,0.608554,0.353324,0.559901,10,1.49791,0.83868,1,1.47254618238235e-06,2.03210729526519e-05,0,8.21131776810447e-05,1
-4,0,4,99,24.75,0.040404,f,15,0,0,f,1,5,0,72,0,1.375,0.0555556,5,0,0.0138889,0.0694444,0,1.21821672562836e-06,8.83937890050906e-05,0,0.00202429149797571,1
-4,0,210,133,0.633333,1.57895,f,15,0,0,t,2,3,0,1305,0,0.101916,0.16092,3,0,0.000766284,0.00229885,0,8.54888930265513e-08,0.000114078299196267,0,1.5220236826885e-05,1
-6,0,3169,2579,0.813821,1.22877,f,39,0,0,f,31,1,1,1562,0,1.65109,2.02881,0.947239,3,2.0749,1.96543,0,1.79393038436437e-06,1.96278295858305e-05,0,4.61620748745448e-05,1
,,3169,2579,0.813821,1.22877,f,39,0,1,f,31,2,0,1562,0,1.65109,2.02881,0.947239,3,2.0749,1.96543,1,1.79393038436437e-06,1.96278295858305e-05,0,4.61620748745448e-05,1
,,25,320,12.8,0.078125,f,2,0,0,f,1,1,0,1978,0,0.16178,0.012639,1,0,0.000505561,0.000505561,1,0,5.24037366142629e-05,0,0.000648172154524242,1
,,298,374,1.25503,0.796791,f,64,0,0,t,10,1,0,2570,0,0.145525,0.115953,1,0,0.000389105,0.000389105,0,7.75437388441402e-07,2.68528464017186e-05,2.12395395267831e-06,4.67269869589227e-05,1
-3,0,1994,1039,0.521063,1.91915,f,10631,0,0,t,115,1,4,1691,0,0.614429,1.17918,1,0,0.000591366,0.000591366,0,2.4989654885038e-06,5.53792413043941e-05,1.28648617742074e-05,3.46636553360588e-05,1
-3,0,171,10,0.0584795,17.1,f,79,0,0,t,36,2,0,267,0,0.0374532,0.640449,2,0,0.00374532,0.00749064,0,7.7726711328435e-06,0.000225563909774436,2.30637944554638e-05,1.84510355643711e-05,1
,,3169,2579,0.813821,1.22877,f,39,0,2,f,31,2,0,1562,0,1.65109,2.02881,0.947239,3,2.0749,1.96543,0,1.79393038436437e-06,1.96278295858305e-05,0,4.61620748745448e-05,1
,,119,263,2.21008,0.452471,f,57,0,0,f,1,2,0,1919,0,0.137051,0.0620115,2,0,0.000521105,0.00104221,0,8.22691814710059e-07,5.0125313283208e-05,0,8.78820427692608e-05,1
-5,0,1028,357,0.347276,2.87955,f,684,0,0,t,22,3,1,1626,0,0.219557,0.632226,3,0,0.000615006,0.00184502,0,8.5485934933367e-06,0.000241618846270009,6.63423264042459e-05,0.000120977183443037,0
